,solarRadiationHigh,humidityAvg,tempAvg,windspeedAvg,precipRate,precipTotal
2024-12-07 04:59:43,0.0,85,2,1,0.0,0.0
2024-12-07 05:04:04,0.0,86,2,1,0.0,0.0
2024-12-07 05:09:29,0.0,86,2,0,0.0,0.0
2024-12-07 05:13:59,0.0,86,2,1,0.0,0.0
2024-12-07 05:19:25,0.0,86,1,1,0.0,0.0
2024-12-07 05:24:54,0.0,86,1,1,0.0,0.0
2024-12-07 05:29:14,0.0,87,1,1,0.0,0.0
2024-12-07 05:34:40,0.0,87,1,0,0.0,0.0
2024-12-07 05:39:04,0.0,87,1,1,0.0,0.0
2024-12-07 05:44:29,0.0,88,1,1,0.0,0.0
2024-12-07 05:49:59,0.0,88,1,1,0.0,0.0
2024-12-07 05:54:19,0.0,88,1,1,0.0,0.0
2024-12-07 05:59:48,0.0,88,1,0,0.0,0.0
2024-12-07 06:04:09,0.0,88,1,0,0.0,0.0
2024-12-07 06:09:35,0.0,88,1,0,0.0,0.0
2024-12-07 06:13:59,0.0,88,1,0,0.0,0.0
2024-12-07 06:19:24,0.0,88,1,0,0.0,0.0
2024-12-07 06:24:54,0.0,88,1,1,0.0,0.0
2024-12-07 06:29:14,0.0,88,1,0,0.0,0.0
2024-12-07 06:34:40,0.0,89,1,0,0.0,0.0
2024-12-07 06:39:04,0.0,88,1,0,0.0,0.0
2024-12-07 06:44:29,0.0,89,1,1,0.0,0.0
2024-12-07 06:49:59,0.0,89,2,1,0.0,0.0
2024-12-07 06:54:19,0.0,89,1,0,0.0,0.0
2024-12-07 06:59:48,0.0,89,1,1,0.0,0.0
2024-12-07 07:04:09,0.0,90,1,1,0.0,0.0
2024-12-07 07:09:35,0.0,89,1,0,0.0,0.0
2024-12-07 07:13:59,0.0,90,1,0,0.0,0.0
2024-12-07 07:19:24,0.0,90,1,0,0.0,0.0
2024-12-07 07:24:54,0.0,90,1,0,0.0,0.0
2024-12-07 07:29:14,0.0,90,1,0,0.0,0.0
2024-12-07 07:34:40,0.1,90,1,0,0.0,0.0
2024-12-07 07:39:04,0.3,91,1,0,0.0,0.0
2024-12-07 07:44:29,0.7,91,1,0,0.0,0.0
2024-12-07 07:49:59,1.2,91,1,0,0.0,0.0
2024-12-07 07:54:20,1.9,90,1,0,0.0,0.0
2024-12-07 07:59:48,2.7,91,1,0,0.0,0.0
2024-12-07 08:04:09,3.7,91,1,1,0.0,0.0
2024-12-07 08:09:35,5.5,91,1,1,0.0,0.0
2024-12-07 08:13:59,8.1,92,1,1,0.0,0.0
2024-12-07 08:19:25,9.3,92,1,1,0.0,0.0
2024-12-07 08:24:54,9.8,93,1,1,0.0,0.0
2024-12-07 08:29:15,12.0,93,1,0,0.0,0.0
2024-12-07 08:34:40,14.3,94,1,1,0.0,0.0
2024-12-07 08:39:04,15.0,94,1,1,0.0,0.0
2024-12-07 08:44:30,15.8,94,1,0,0.0,0.0
2024-12-07 08:49:59,18.5,94,1,1,0.0,0.0
2024-12-07 08:54:20,19.8,95,1,3,0.0,0.0
2024-12-07 08:59:48,20.2,95,1,1,0.0,0.0
2024-12-07 09:04:09,20.1,95,1,0,0.0,0.0
2024-12-07 09:09:35,20.1,94,1,1,0.0,0.0
2024-12-07 09:14:00,24.6,95,1,1,0.0,0.0
2024-12-07 09:19:25,24.0,95,1,1,0.0,0.0
2024-12-07 09:24:55,26.2,95,1,1,0.0,0.0
2024-12-07 09:29:15,27.1,95,1,1,0.0,0.0
2024-12-07 09:34:40,22.7,95,1,0,0.0,0.0
2024-12-07 09:39:05,23.7,95,1,1,0.0,0.0
2024-12-07 09:44:30,24.5,95,1,1,0.0,0.0
2024-12-07 09:48:55,24.7,95,1,1,0.0,0.0
2024-12-07 09:54:20,31.6,95,1,1,0.0,0.0
2024-12-07 09:59:49,35.5,95,1,1,0.0,0.0
2024-12-07 10:04:09,36.4,94,1,0,0.0,0.0
2024-12-07 10:09:35,34.4,93,1,1,0.0,0.0
2024-12-07 10:13:59,36.5,93,1,1,0.0,0.0
2024-12-07 10:19:25,37.9,92,1,1,0.0,0.0
2024-12-07 10:24:54,43.4,91,1,0,0.0,0.0
2024-12-07 10:29:15,48.2,91,1,1,0.0,0.0
2024-12-07 10:34:40,49.2,90,2,0,0.0,0.0
2024-12-07 10:39:10,51.5,89,2,0,0.0,0.0
2024-12-07 10:44:37,50.2,88,2,1,0.0,0.0
2024-12-07 10:49:02,50.2,88,2,1,0.0,0.0
2024-12-07 10:54:27,55.0,89,2,1,0.0,0.0
2024-12-07 10:59:57,60.0,88,2,1,0.0,0.0
2024-12-07 11:04:17,63.4,88,2,1,0.0,0.0
2024-12-07 11:09:42,65.8,88,2,1,0.0,0.0
2024-12-07 11:14:05,65.9,89,2,2,0.0,0.0
2024-12-07 11:19:30,66.1,89,2,1,0.0,0.0
2024-12-07 11:24:59,68.3,90,2,1,0.0,0.0
2024-12-07 11:29:20,69.1,89,2,1,0.0,0.0
2024-12-07 11:34:45,62.7,90,2,1,0.0,0.0
2024-12-07 11:39:09,56.4,90,2,2,0.0,0.0
2024-12-07 11:44:35,51.0,90,2,2,0.0,0.0
2024-12-07 11:48:59,59.7,90,2,1,0.0,0.0
2024-12-07 11:54:25,73.3,90,2,1,0.0,0.0
2024-12-07 11:59:54,73.4,89,2,1,0.0,0.0
2024-12-07 12:04:15,63.5,88,2,1,0.0,0.0
2024-12-07 12:09:40,65.6,87,3,0,0.0,0.0
2024-12-07 12:14:04,64.0,87,3,1,0.0,0.0
2024-12-07 12:19:30,47.5,87,3,0,0.0,0.0
2024-12-07 12:24:59,27.8,90,3,1,0.0,0.0
2024-12-07 12:29:20,22.5,87,3,1,0.0,0.0
2024-12-07 12:34:45,24.7,87,3,0,0.0,0.0
2024-12-07 12:39:09,31.2,87,3,0,0.0,0.0
2024-12-07 12:44:35,35.5,89,4,0,0.0,0.0
2024-12-07 12:48:59,40.5,88,4,0,0.0,0.0
2024-12-07 12:54:25,43.0,84,5,0,0.0,0.0
2024-12-07 12:59:54,52.2,82,4,1,0.0,0.0
2024-12-07 13:04:16,67.5,84,4,0,0.0,0.0
2024-12-07 13:09:42,56.5,84,4,0,0.0,0.0
2024-12-07 13:14:05,52.7,84,4,0,0.0,0.0
2024-12-07 13:19:30,50.2,84,4,1,0.0,0.0
2024-12-07 13:24:00,41.5,84,4,0,0.0,0.0
2024-12-07 13:29:25,44.4,84,4,0,0.0,0.0
2024-12-07 13:34:50,39.2,84,4,1,0.0,0.0
2024-12-07 13:39:14,38.4,83,4,0,0.0,0.0
2024-12-07 13:44:40,54.2,83,4,0,0.0,0.0
2024-12-07 13:49:04,58.0,82,4,0,0.0,0.0
2024-12-07 13:54:29,63.2,82,4,1,0.0,0.0
2024-12-07 13:59:59,64.0,81,4,2,0.0,0.0
2024-12-07 14:04:19,62.0,83,4,2,0.0,0.0
2024-12-07 14:09:45,70.5,83,5,1,0.0,0.0
2024-12-07 14:14:09,70.0,81,5,1,0.0,0.0
2024-12-07 14:19:35,58.2,81,4,0,0.0,0.0
2024-12-07 14:23:59,62.9,82,4,0,0.0,0.0
2024-12-07 14:29:24,62.4,83,4,1,0.0,0.0
2024-12-07 14:34:50,64.8,81,4,0,0.0,0.0
2024-12-07 14:39:14,59.4,83,4,1,0.0,0.0
2024-12-07 14:44:40,47.2,83,4,0,0.0,0.0
2024-12-07 14:49:04,46.7,83,4,0,0.0,0.0
2024-12-07 14:54:29,45.5,84,4,0,0.0,0.0
2024-12-07 14:59:59,35.7,85,4,1,0.0,0.0
2024-12-07 15:04:19,33.2,86,3,2,0.0,0.0
2024-12-07 15:09:45,29.6,86,3,0,0.0,0.0
2024-12-07 15:14:09,25.5,86,3,2,0.0,0.0
2024-12-07 15:19:35,23.6,86,3,2,0.0,0.0
2024-12-07 15:23:59,22.2,87,3,2,0.0,0.0
2024-12-07 15:29:24,22.3,86,3,2,0.0,0.0
2024-12-07 15:34:50,18.2,86,3,3,0.0,0.0
2024-12-07 15:39:14,13.1,87,3,2,0.0,0.0
2024-12-07 15:44:40,11.6,87,3,1,0.0,0.0
2024-12-07 15:49:04,10.1,87,3,2,0.0,0.0
2024-12-07 15:54:29,8.6,87,3,1,0.0,0.0
2024-12-07 15:59:59,7.6,87,3,1,0.0,0.0
2024-12-07 16:04:19,5.9,87,3,1,0.0,0.0
2024-12-07 16:09:45,3.2,88,3,2,0.0,0.0
2024-12-07 16:14:09,1.9,88,3,0,0.0,0.0
2024-12-07 16:19:35,1.7,89,3,2,0.0,0.0
2024-12-07 16:23:59,1.3,90,3,1,0.0,0.0
2024-12-07 16:29:24,0.9,89,3,1,0.0,0.0
2024-12-07 16:34:50,0.9,89,3,0,0.0,0.0
2024-12-07 16:39:15,0.9,89,3,2,0.0,0.0
2024-12-07 16:44:40,0.8,88,3,1,0.0,0.0
2024-12-07 16:49:04,0.6,87,3,1,0.0,0.0
2024-12-07 16:54:30,0.5,85,4,1,0.0,0.0
2024-12-07 16:59:59,0.3,82,4,1,0.0,0.0
2024-12-07 17:04:20,0.1,80,4,0,0.0,0.0
2024-12-07 17:09:45,0.0,79,5,0,0.0,0.0
2024-12-07 17:14:09,0.0,77,5,0,0.0,0.0
2024-12-07 17:19:35,0.0,77,5,0,0.0,0.0
2024-12-07 17:23:59,0.0,78,5,0,0.0,0.0
2024-12-07 17:29:25,0.0,78,5,0,0.0,0.0
2024-12-07 17:34:50,0.0,80,5,0,0.0,0.0
2024-12-07 17:39:15,0.0,84,5,0,0.0,0.0
2024-12-07 17:44:40,0.0,81,6,0,0.0,0.0
2024-12-07 17:49:04,0.0,78,5,0,0.0,0.0
2024-12-07 17:54:30,0.0,80,5,0,0.0,0.0
2024-12-07 17:59:59,0.0,81,5,0,0.0,0.0
2024-12-07 18:04:25,0.0,81,5,0,0.0,0.0
2024-12-07 18:09:50,0.0,81,5,0,0.0,0.0
2024-12-07 18:14:20,0.0,81,5,0,0.0,0.0
2024-12-07 18:19:45,0.0,81,5,0,0.0,0.0
2024-12-07 18:24:09,0.0,81,5,0,0.0,0.0
2024-12-07 18:29:36,0.0,82,5,0,0.0,0.0
2024-12-07 18:33:56,0.0,82,4,0,0.0,0.0
2024-12-07 18:39:25,0.0,82,4,0,0.0,0.0
2024-12-07 18:44:51,0.0,83,4,0,0.0,0.0
2024-12-07 18:49:15,0.0,83,4,0,0.0,0.0
2024-12-07 18:54:41,0.0,83,4,1,0.0,0.0
2024-12-07 18:59:02,0.0,84,4,1,0.0,0.0
2024-12-07 19:04:31,0.0,85,4,1,0.0,0.0
2024-12-07 19:09:57,0.0,87,4,1,0.0,0.0
2024-12-07 19:14:21,0.0,87,4,1,0.0,0.0
2024-12-07 19:19:46,0.0,87,4,1,0.0,0.0
2024-12-07 19:24:09,0.0,87,4,0,0.0,0.0
2024-12-07 19:29:35,0.0,87,4,0,0.0,0.0
2024-12-07 19:33:56,0.0,86,4,0,0.0,0.0
2024-12-07 19:39:25,0.0,86,4,0,0.0,0.0
2024-12-07 19:44:50,0.0,87,4,1,0.0,0.0
2024-12-07 19:49:15,0.0,87,4,1,0.0,0.0
2024-12-07 19:54:40,0.0,87,4,0,0.0,0.0
2024-12-07 19:59:01,0.0,87,3,1,0.0,0.0
2024-12-07 20:04:30,0.0,87,3,1,0.0,0.0
2024-12-07 20:09:56,0.0,87,4,1,0.0,0.0
2024-12-07 20:14:20,0.0,87,3,1,0.0,0.0
2024-12-07 20:19:45,0.0,87,3,2,0.0,0.0
2024-12-07 20:24:09,0.0,87,3,1,0.0,0.0
2024-12-07 20:29:35,0.0,87,3,0,0.0,0.0
2024-12-07 20:33:56,0.0,87,3,1,0.0,0.0
2024-12-07 20:39:25,0.0,88,3,1,0.0,0.0
2024-12-07 20:44:50,0.0,87,3,1,0.0,0.0
2024-12-07 20:49:15,0.0,88,3,0,0.0,0.0
2024-12-07 20:54:40,0.0,87,4,1,0.0,0.0
2024-12-07 20:59:01,0.0,87,3,1,0.0,0.0
2024-12-07 21:04:30,0.0,88,3,0,0.0,0.0
2024-12-07 21:09:56,0.0,88,3,0,0.0,0.0
2024-12-07 21:14:20,0.0,88,3,0,0.0,0.0
2024-12-07 21:19:45,0.0,88,3,1,0.0,0.0
2024-12-07 21:24:09,0.0,88,3,0,0.0,0.0
2024-12-07 21:29:35,0.0,89,3,0,0.0,0.0
2024-12-07 21:33:56,0.0,88,3,0,0.0,0.0
2024-12-07 21:39:25,0.0,88,3,0,0.0,0.0
2024-12-07 21:44:50,0.0,88,3,0,0.0,0.0
2024-12-07 21:49:14,0.0,88,3,0,0.0,0.0
2024-12-07 21:54:40,0.0,87,3,0,0.0,0.0
2024-12-07 21:59:00,0.0,87,3,0,0.0,0.0
2024-12-07 22:04:29,0.0,86,4,0,0.0,0.0
2024-12-07 22:09:55,0.0,86,4,0,0.0,0.0
2024-12-07 22:14:19,0.0,86,4,0,0.0,0.0
2024-12-07 22:19:45,0.0,86,4,0,0.0,0.0
2024-12-07 22:24:09,0.0,85,4,0,0.0,0.0
2024-12-07 22:29:35,0.0,85,4,0,0.0,0.0
2024-12-07 22:33:56,0.0,85,4,0,0.0,0.0
2024-12-07 22:39:25,0.0,85,4,0,0.0,0.0
2024-12-07 22:44:50,0.0,85,4,0,0.0,0.0
2024-12-07 22:49:15,0.0,85,4,0,0.0,0.0
2024-12-07 22:54:40,0.0,84,4,0,0.0,0.0
2024-12-07 22:59:01,0.0,84,4,0,0.0,0.0
2024-12-07 23:04:30,0.0,84,4,0,0.0,0.0
2024-12-07 23:09:56,0.0,84,4,0,0.0,0.0
2024-12-07 23:14:20,0.0,84,4,0,0.0,0.0
2024-12-07 23:19:45,0.0,84,4,0,0.0,0.0
2024-12-07 23:24:09,0.0,85,4,0,0.0,0.0
2024-12-07 23:29:35,0.0,85,4,0,0.0,0.0
2024-12-07 23:33:56,0.0,85,4,0,0.0,0.0
2024-12-07 23:39:25,0.0,86,4,0,0.0,0.0
2024-12-07 23:44:50,0.0,87,4,1,1.27,0.0
2024-12-07 23:49:15,0.0,87,4,0,1.27,0.0
2024-12-07 23:54:40,0.0,87,4,1,1.27,0.0
2024-12-07 23:59:01,0.0,87,4,1,0.0,0.0
2024-12-08 00:04:33,0.0,88,4,1,0.0,0.0
2024-12-08 00:09:59,0.0,89,3,3,0.0,0.0
2024-12-08 00:14:28,0.0,89,3,1,0.0,0.0
2024-12-08 00:19:54,0.0,90,4,0,0.0,0.0
2024-12-08 00:24:17,0.0,90,3,0,0.0,0.0
2024-12-08 00:29:43,0.0,90,3,0,0.0,0.0
2024-12-08 00:34:04,0.0,90,3,1,0.0,0.0
2024-12-08 00:39:33,0.0,90,3,1,0.0,0.0
2024-12-08 00:44:59,0.0,90,3,1,0.0,0.0
2024-12-08 00:49:29,0.0,90,3,1,0.0,0.0
2024-12-08 00:54:56,0.0,90,3,0,0.0,0.0
2024-12-08 00:59:18,0.0,90,3,0,0.0,0.0
2024-12-08 01:04:48,0.0,90,3,0,0.0,0.0
2024-12-08 01:09:10,0.0,90,3,0,0.0,0.0
2024-12-08 01:14:41,0.0,90,3,0,0.0,0.0
2024-12-08 01:19:03,0.0,90,3,0,0.0,0.0
2024-12-08 01:24:35,0.0,90,3,0,0.0,0.0
2024-12-08 01:28:56,0.0,90,3,0,0.0,0.0
2024-12-08 01:34:23,0.0,90,3,0,0.0,0.0
2024-12-08 01:39:55,0.0,90,3,0,0.0,0.0
2024-12-08 01:44:16,0.0,89,4,0,0.0,0.0
2024-12-08 01:49:51,0.0,89,4,0,0.0,0.0
2024-12-08 01:54:12,0.0,89,4,0,0.0,0.0
2024-12-08 01:59:38,0.0,89,4,0,0.0,0.0
2024-12-08 02:04:02,0.0,89,4,0,0.0,0.0
2024-12-08 02:09:28,0.0,89,4,0,0.0,0.0
2024-12-08 02:14:58,0.0,89,3,0,0.0,0.0
2024-12-08 02:19:19,0.0,90,3,0,0.0,0.0
2024-12-08 02:24:47,0.0,90,3,0,0.0,0.0
2024-12-08 02:29:08,0.0,90,3,0,0.0,0.0
2024-12-08 02:34:34,0.0,90,3,0,0.0,0.0
2024-12-08 02:38:58,0.0,90,3,0,0.0,0.0
2024-12-08 02:44:24,0.0,90,3,0,0.0,0.0
2024-12-08 02:49:53,0.0,90,3,0,0.0,0.0
2024-12-08 02:54:14,0.0,90,3,0,0.0,0.0
2024-12-08 02:59:39,0.0,89,3,0,0.0,0.0
2024-12-08 03:04:03,0.0,89,3,0,0.0,0.0
2024-12-08 03:09:29,0.0,89,3,0,0.0,0.0
2024-12-08 03:14:58,0.0,89,3,0,0.0,0.0
2024-12-08 03:19:19,0.0,88,3,0,0.0,0.0
2024-12-08 03:24:47,0.0,89,3,0,0.0,0.0
2024-12-08 03:29:08,0.0,89,3,0,0.0,0.0
2024-12-08 03:34:34,0.0,89,3,0,0.0,0.0
2024-12-08 03:38:59,0.0,89,3,0,0.0,0.0
2024-12-08 03:44:24,0.0,89,3,0,0.0,0.0
2024-12-08 03:49:54,0.0,88,3,0,0.0,0.0
2024-12-08 03:54:14,0.0,87,3,0,0.0,0.0
2024-12-08 03:59:39,0.0,87,3,0,0.0,0.0
2024-12-08 04:04:04,0.0,87,3,0,0.0,0.0
2024-12-08 04:09:29,0.0,87,3,0,0.0,0.0
2024-12-08 04:14:58,0.0,87,3,0,0.0,0.0
2024-12-08 04:19:19,0.0,87,3,0,0.0,0.0
2024-12-08 04:24:48,0.0,87,3,0,0.0,0.0
2024-12-08 04:29:08,0.0,87,3,0,0.0,0.0
2024-12-08 04:34:34,0.0,87,3,0,0.0,0.0
2024-12-08 04:38:58,0.0,87,3,0,0.0,0.0
2024-12-08 04:44:24,0.0,87,3,0,0.0,0.0
2024-12-08 04:49:53,0.0,87,3,0,0.0,0.0
2024-12-08 04:54:14,0.0,87,3,0,0.0,0.0
2024-12-08 04:59:39,0.0,87,3,0,0.0,0.0
2024-12-08 05:04:03,0.0,87,3,0,0.0,0.0
2024-12-08 05:09:29,0.0,86,3,0,0.0,0.0
2024-12-08 05:14:58,0.0,87,3,0,0.0,0.0
2024-12-08 05:19:19,0.0,87,3,0,0.0,0.0
2024-12-08 05:24:48,0.0,87,3,0,0.0,0.0
2024-12-08 05:29:08,0.0,87,3,0,0.0,0.0
2024-12-08 05:34:34,0.0,87,3,0,0.0,0.0
2024-12-08 05:38:58,0.0,87,3,0,0.0,0.0
2024-12-08 05:44:24,0.0,87,3,0,0.0,0.0
2024-12-08 05:49:53,0.0,87,3,0,0.0,0.0
2024-12-08 05:54:14,0.0,87,3,0,0.0,0.0
2024-12-08 05:59:39,0.0,88,3,0,0.0,0.0
2024-12-08 06:04:03,0.0,87,3,0,0.0,0.0
2024-12-08 06:09:29,0.0,87,3,0,0.0,0.0
2024-12-08 06:14:58,0.0,88,3,0,0.0,0.0
2024-12-08 06:19:19,0.0,88,3,0,0.0,0.0
2024-12-08 06:24:48,0.0,88,3,0,0.0,0.0
2024-12-08 06:29:08,0.0,88,3,0,0.0,0.0
2024-12-08 06:34:34,0.0,87,3,0,0.0,0.0
2024-12-08 06:38:58,0.0,88,3,0,0.0,0.0
2024-12-08 06:44:24,0.0,87,3,0,0.0,0.0
2024-12-08 06:49:53,0.0,88,3,0,0.0,0.0
2024-12-08 06:54:14,0.0,88,3,0,0.0,0.0
2024-12-08 06:59:39,0.0,88,3,0,0.0,0.0
2024-12-08 07:04:03,0.0,88,3,0,0.0,0.0
2024-12-08 07:09:29,0.0,88,3,0,0.0,0.0
2024-12-08 07:14:58,0.0,88,3,0,0.0,0.0
2024-12-08 07:19:19,0.0,88,3,0,0.0,0.0
2024-12-08 07:24:48,0.0,88,3,0,0.0,0.0
2024-12-08 07:29:08,0.0,92,3,0,0.0,0.0
2024-12-08 07:34:36,0.1,84,3,0,0.0,0.0
2024-12-08 07:39:01,0.2,86,3,0,0.0,0.0
2024-12-08 07:44:26,0.6,87,3,0,0.0,0.0
2024-12-08 07:49:56,1.1,87,3,0,0.0,0.0
2024-12-08 07:54:16,1.7,88,3,0,0.0,0.0
2024-12-08 07:59:42,1.9,88,3,0,0.0,0.0
2024-12-08 08:04:07,1.9,88,3,0,0.0,0.0
2024-12-08 08:09:34,4.4,88,3,0,0.0,0.0
2024-12-08 08:13:58,5.4,88,3,0,0.0,0.0
2024-12-08 08:19:24,6.5,88,3,0,0.0,0.0
2024-12-08 08:24:53,7.6,88,3,0,0.0,0.0
2024-12-08 08:29:14,8.3,88,3,0,0.0,0.0
2024-12-08 08:34:39,9.6,89,2,0,0.0,0.0
2024-12-08 08:39:03,10.6,89,2,0,0.0,0.0
2024-12-08 08:44:29,12.5,89,3,0,0.0,0.0
2024-12-08 08:49:58,14.6,88,3,0,0.0,0.0
2024-12-08 08:54:19,17.1,88,3,0,0.0,0.0
2024-12-08 08:59:44,19.7,87,3,0,0.0,0.0
2024-12-08 09:04:08,21.2,88,3,0,0.0,0.0
2024-12-08 09:09:34,22.7,88,3,0,0.0,0.0
2024-12-08 09:13:58,23.2,89,3,0,0.0,0.0
2024-12-08 09:19:24,23.7,88,3,0,0.0,0.0
2024-12-08 09:24:53,23.1,88,3,0,0.0,0.0
2024-12-08 09:29:14,23.7,89,3,0,0.0,0.0
2024-12-08 09:34:39,25.0,88,3,0,0.0,0.0
2024-12-08 09:39:03,26.5,88,3,0,0.0,0.0
2024-12-08 09:44:29,27.0,88,3,0,0.0,0.0
2024-12-08 09:49:58,27.3,86,3,0,0.0,0.0
2024-12-08 09:54:19,27.7,87,4,0,0.0,0.0
2024-12-08 09:59:44,27.2,88,4,0,0.0,0.0
2024-12-08 10:04:08,27.7,88,4,0,0.0,0.0
2024-12-08 10:09:34,27.6,88,4,0,0.0,0.0
2024-12-08 10:13:58,27.5,86,4,0,0.0,0.0
2024-12-08 10:19:24,28.2,86,4,0,0.0,0.0
2024-12-08 10:24:53,27.6,86,4,0,0.0,0.0
2024-12-08 10:29:14,27.5,85,4,0,0.0,0.0
2024-12-08 10:34:39,27.6,84,4,0,0.0,0.0
2024-12-08 10:39:04,27.7,83,4,0,0.0,0.0
2024-12-08 10:44:29,28.1,82,5,0,0.0,0.0
2024-12-08 10:49:59,27.7,80,5,0,0.0,0.0
2024-12-08 10:54:26,28.0,79,5,0,0.0,0.0
2024-12-08 10:59:51,28.2,77,5,0,0.0,0.0
2024-12-08 11:04:15,28.7,75,6,0,0.0,0.0
2024-12-08 11:09:40,29.0,74,6,0,0.0,0.0
2024-12-08 11:14:03,29.6,74,6,0,0.0,0.0
2024-12-08 11:19:29,29.7,73,6,0,0.0,0.0
2024-12-08 11:24:58,30.8,71,6,1,0.0,0.0
2024-12-08 11:29:19,31.1,70,6,0,0.0,0.0
2024-12-08 11:34:44,31.6,69,7,0,0.0,0.0
2024-12-08 11:39:08,31.7,69,7,0,0.0,0.0
2024-12-08 11:44:34,31.8,68,7,0,0.0,0.0
2024-12-08 11:48:58,32.5,68,7,0,0.0,0.0
2024-12-08 11:54:24,33.0,68,7,0,0.0,0.0
2024-12-08 11:59:50,32.5,68,7,0,0.0,0.0
2024-12-08 12:04:14,36.0,68,7,0,0.0,0.0
2024-12-08 12:09:40,33.4,68,7,0,0.0,0.0
2024-12-08 12:14:03,36.5,67,7,0,0.0,0.0
2024-12-08 12:19:29,53.0,66,8,0,0.0,0.0
2024-12-08 12:24:58,56.2,64,8,0,0.0,0.0
2024-12-08 12:29:19,54.4,64,8,0,0.0,0.0
2024-12-08 12:34:45,54.5,63,8,0,0.0,0.0
2024-12-08 12:39:08,59.7,62,8,0,0.0,0.0
2024-12-08 12:44:35,61.7,61,11,0,0.0,0.0
2024-12-08 12:48:58,59.9,59,11,0,0.0,0.0
2024-12-08 12:54:24,62.9,55,13,0,0.0,0.0
2024-12-08 12:59:50,74.5,53,11,0,0.0,0.0
2024-12-08 13:04:14,81.1,57,10,0,0.0,0.0
2024-12-08 13:09:40,82.9,58,9,0,0.0,0.0
2024-12-08 13:14:03,80.8,60,9,0,0.0,0.0
2024-12-08 13:19:29,76.8,60,9,0,0.0,0.0
2024-12-08 13:23:50,68.8,60,9,0,0.0,0.0
2024-12-08 13:29:25,63.5,61,9,0,0.0,0.0
2024-12-08 13:34:50,61.5,61,9,0,0.0,0.0
2024-12-08 13:39:14,62.2,61,9,0,0.0,0.0
2024-12-08 13:44:39,61.5,61,9,0,0.0,0.0
2024-12-08 13:49:00,56.5,60,9,0,0.0,0.0
2024-12-08 13:54:29,52.2,61,9,0,0.0,0.0
2024-12-08 13:59:55,58.7,60,9,0,0.0,0.0
2024-12-08 14:04:19,64.5,60,9,0,0.0,0.0
2024-12-08 14:09:44,64.9,61,9,0,0.0,0.0
2024-12-08 14:14:08,57.4,61,9,0,0.0,0.0
2024-12-08 14:19:34,45.0,60,9,0,0.0,0.0
2024-12-08 14:23:55,35.0,60,9,0,0.0,0.0
2024-12-08 14:29:24,33.0,59,9,0,0.0,0.0
2024-12-08 14:34:49,31.6,60,9,0,0.0,0.0
2024-12-08 14:39:14,30.6,60,9,0,0.0,0.0
2024-12-08 14:44:39,32.2,60,9,0,0.0,0.0
2024-12-08 14:49:00,33.4,59,9,0,0.0,0.0
2024-12-08 14:54:29,33.0,59,9,0,0.0,0.0
2024-12-08 14:59:55,34.4,59,9,0,0.0,0.0
2024-12-08 15:04:19,34.2,58,9,0,0.0,0.0
2024-12-08 15:09:44,32.7,57,9,0,0.0,0.0
2024-12-08 15:14:08,27.1,57,9,0,0.0,0.0
2024-12-08 15:19:34,26.2,57,9,0,0.0,0.0
2024-12-08 15:23:55,25.7,57,9,0,0.0,0.0
2024-12-08 15:29:24,25.2,57,9,0,0.0,0.0
2024-12-08 15:34:49,25.6,57,9,0,0.0,0.0
2024-12-08 15:39:14,24.0,58,9,0,0.0,0.0
2024-12-08 15:44:39,22.6,58,9,0,0.0,0.0
2024-12-08 15:49:06,20.8,57,9,0,0.0,0.0
2024-12-08 15:54:35,19.5,57,9,0,0.0,0.0
2024-12-08 15:58:55,17.7,58,9,0,0.0,0.0
2024-12-08 16:04:29,16.3,58,9,0,0.0,0.0
2024-12-08 16:09:55,14.3,59,9,0,0.0,0.0
2024-12-08 16:14:18,12.3,59,9,0,0.0,0.0
2024-12-08 16:19:50,9.8,59,9,0,0.0,0.0
2024-12-08 16:24:10,7.8,60,9,0,0.0,0.0
2024-12-08 16:29:44,7.6,60,9,0,0.0,0.0
2024-12-08 16:34:05,6.5,61,9,0,0.0,0.0
2024-12-08 16:39:34,5.3,61,9,0,0.0,0.0
2024-12-08 16:44:59,3.5,62,9,0,0.0,0.0
2024-12-08 16:49:20,2.4,62,9,0,0.0,0.0
2024-12-08 16:54:49,1.3,63,9,0,0.0,0.0
2024-12-08 16:59:09,0.7,63,9,0,0.0,0.0
2024-12-08 17:04:39,0.3,63,9,0,0.0,0.0
2024-12-08 17:08:59,0.1,63,8,0,0.0,0.0
2024-12-08 17:14:28,0.0,64,8,0,0.0,0.0
2024-12-08 17:19:54,0.0,64,8,0,0.0,0.0
2024-12-08 17:24:15,0.0,64,8,0,0.0,0.0
2024-12-08 17:29:44,0.0,64,8,0,0.0,0.0
2024-12-08 17:34:04,0.0,65,8,0,0.0,0.0
2024-12-08 17:39:34,0.0,71,9,0,0.0,0.0
2024-12-08 17:44:00,0.0,67,10,0,0.0,0.0
2024-12-08 17:49:25,0.0,63,10,0,0.0,0.0
2024-12-08 17:54:54,0.0,60,10,0,0.0,0.0
2024-12-08 17:59:15,0.0,58,9,0,0.0,0.0
2024-12-08 18:04:44,0.0,58,9,0,0.0,0.0
2024-12-08 18:09:04,0.0,58,8,0,0.0,0.0
2024-12-08 18:14:40,0.0,58,8,0,0.0,0.0
2024-12-08 18:19:00,0.0,59,8,0,0.0,0.0
2024-12-08 18:24:25,0.0,60,8,0,0.0,0.0
